AverageTime,CurrentTime,Description,Distance,EndPoint,Name,StartPoint,TimeUpdated,TravelTimeID,timestamp
54,24,Downtown Seattle to Woodinville,17.2,"{""Description"": ""SR 522 @ SR 202 in Woodinville"", ""Direction"": ""N"", ""Latitude"": 47.75818, ""Longitude"": -122.16402, ""MilePost"": 23.01, ""RoadName"": ""405""}",Seattle-Woodinville via 520,"{""Description"": ""I-5 @ University St in Seattle"", ""Direction"": ""N"", ""Latitude"": 47.609294, ""Longitude"": -122.331759, ""MilePost"": 165.83, ""RoadName"": ""005""}",/Date(1738714800000-0800)/,295,2025-02-04 16:23:32.489436
10,10,Tacoma Dome in Tacoma To NB I-5 @ So. 320th St in Federal Way,10.01,"{""Description"": ""I-5 @ So. 320th St in Federal Way"", ""Direction"": ""N"", ""Latitude"": 47.315446, ""Longitude"": -122.296702, ""MilePost"": 143.98, ""RoadName"": ""005""}","NB I-5,Tacoma To Federal Way","{""Description"": ""I-5 @ Tacoma Dome in Tacoma"", ""Direction"": ""N"", ""Latitude"": 47.234492, ""Longitude"": -122.427958, ""MilePost"": 133.97, ""RoadName"": ""I-5""}",/Date(1738714800000-0800)/,303,2025-02-04 16:23:32.489436
7,7,Olympia to Marvin Rd SR510 in Lacey,6.62,"{""Description"": ""I-5 @ Marvin Rd I/C in Lacey"", ""Direction"": ""N"", ""Latitude"": 47.063333, ""Longitude"": -122.765327, ""MilePost"": 112.0, ""RoadName"": ""I-5""}",NB I-5 Olympia to Lacey (SR510),"{""Description"": ""I-5 @ 14th Ave in Olympia"", ""Direction"": ""N"", ""Latitude"": 47.032492, ""Longitude"": -122.891484, ""MilePost"": 105.38, ""RoadName"": ""I-5""}",/Date(1738714800000-0800)/,310,2025-02-04 16:23:32.489436
9,11,JBLM Main Gate to Marvin Rd SR510 in Lacey,9.1,"{""Description"": ""I-5 @ Marvin Rd SR510 in Lacey"", ""Direction"": ""S"", ""Latitude"": 47.063333, ""Longitude"": -122.765327, ""MilePost"": 112.0, ""RoadName"": ""I-5""}",SB I-5 JBLM Main Gate to Lacey (SR510) SB,"{""Description"": ""I-5 @ JBLM Main Gate"", ""Direction"": ""S"", ""Latitude"": 47.10409, ""Longitude"": -122.588362, ""MilePost"": 121.1, ""RoadName"": ""I-5""}",/Date(1738714800000-0800)/,311,2025-02-04 16:23:32.489436
8,9,Marvin Rd/SR510 in Lacey To JBLM Main Gate,9.1,"{""Description"": ""I-5 @ JBLM Main Gate"", ""Direction"": ""N"", ""Latitude"": 47.10409, ""Longitude"": -122.588362, ""MilePost"": 121.1, ""RoadName"": ""I-5""}",NB I-5 Lacey (SR510) to JBLM Main Gate,"{""Description"": ""I-5 @ Marvin Rd IC in Lacey"", ""Direction"": ""N"", ""Latitude"": 47.063333, ""Longitude"": -122.765327, ""MilePost"": 112.0, ""RoadName"": ""I-5""}",/Date(1738714800000-0800)/,312,2025-02-04 16:23:32.489436
29,36,Tacoma Dome in Tacoma To 14th Ave in Olympia,29.15,"{""Description"": ""I-5 @ 14th Ave in Olympia"", ""Direction"": ""S"", ""Latitude"": 47.064447, ""Longitude"": -122.759508, ""MilePost"": 105.38, ""RoadName"": ""I-5""}",SB I-5 Tacoma To Olympia,"{""Description"": ""I-5 @ Tacoma Dome in Tacoma"", ""Direction"": ""S"", ""Latitude"": 47.234492, ""Longitude"": -122.427958, ""MilePost"": 133.41, ""RoadName"": ""I-5""}",/Date(1738714800000-0800)/,313,2025-02-04 16:23:32.489436
5,7,Pierce King County Line to Tacoma Dome,4.27,"{""Description"": ""I-5 @ Tacoma Dome in Tacoma"", ""Direction"": ""S"", ""Latitude"": 47.234492, ""Longitude"": -122.427958, ""MilePost"": 135.14, ""RoadName"": ""I-5""}",SB I-5 Pierce King County Line To Tacoma,"{""Description"": ""I-5 @ Pierce King County Line"", ""Direction"": ""S"", ""Latitude"": 47.255624, ""Longitude"": -122.33113, ""MilePost"": 139.41, ""RoadName"": ""I-5""}",/Date(1738714800000-0800)/,314,2025-02-04 16:23:32.489436
15,16,N/O Marvin Rd SR510 in Lacey To SR 512 in Lakewood,14.74,"{""Description"": ""I-5 @ SR 512 in Lakewood"", ""Direction"": ""N"", ""Latitude"": 47.163299, ""Longitude"": -122.479422, ""MilePost"": 127.35, ""RoadName"": ""I-5""}",NB I-5 SR510 to SR 512,"{""Description"": """", ""Direction"": ""N"", ""Latitude"": 0.0, ""Longitude"": 0.0, ""MilePost"": 112.61, ""RoadName"": ""I-5""}",/Date(1738714800000-0800)/,318,2025-02-04 16:23:32.489436
7,8,Mounts Rd in DuPont To Martin Way E in Lacey,6.99,"{""Description"": ""I-5 @ Martin Way E in Lacey"", ""Direction"": ""S"", ""Latitude"": 47.047436, ""Longitude"": -122.821408, ""MilePost"": 109.18, ""RoadName"": ""I-5""}",SB I-5 DuPont To Lacey,"{""Description"": """", ""Direction"": ""S"", ""Latitude"": 0.0, ""Longitude"": 0.0, ""MilePost"": 116.17, ""RoadName"": ""I-5""}",/Date(1738714800000-0800)/,321,2025-02-04 16:23:32.489436
17,21,112th St in Lakewood To Martin Way in Lacey,17.46,"{""Description"": ""I-5 @ Martin Way in Lacey"", ""Direction"": ""S"", ""Latitude"": 47.048034, ""Longitude"": -122.820155, ""MilePost"": 109.18, ""RoadName"": ""I-5""}",SB I-5 Lakewood To Lacey,"{""Description"": """", ""Direction"": ""S"", ""Latitude"": 0.0, ""Longitude"": 0.0, ""MilePost"": 126.64, ""RoadName"": ""I-5""}",/Date(1738714800000-0800)/,324,2025-02-04 16:23:32.489436
4,4,Region boundary to Federal Way via HOV lanes,4.29,"{""Description"": ""I-5 @ S 320th St in Federal Way"", ""Direction"": ""N"", ""Latitude"": 47.315446, ""Longitude"": -122.296702, ""MilePost"": 143.98, ""RoadName"": ""005""}",King County Line to Federal Way HOV,"{""Description"": ""I-5 @ King County Line MP 139.38"", ""Direction"": ""N"", ""Latitude"": 47.334789, ""Longitude"": -122.293778, ""MilePost"": 139.69, ""RoadName"": ""005""}",/Date(1738714800000-0800)/,326,2025-02-04 16:23:32.489436
51,44,I-5 SB and 199th to I-5 and I-205JCT,32.79,"{""Description"": ""I-5 - I-205JCT in Portland"", ""Direction"": ""S"", ""Latitude"": 45.35355, ""Longitude"": -122.76467, ""MilePost"": 287.46, ""RoadName"": ""I-5""}",I-5 SB Corridor,"{""Description"": ""I-5 SB and 199th in Vancouver"", ""Direction"": ""S"", ""Latitude"": 45.7691082, ""Longitude"": -122.668256, ""MilePost"": 11.75, ""RoadName"": ""I-5""}",/Date(1738714800000-0800)/,333,2025-02-04 16:23:32.489436
11,14,159th St. to Delta Park,9.98,"{""Description"": ""I-5 Delta Park in Portland"", ""Direction"": ""S"", ""Latitude"": 45.60328, ""Longitude"": -122.68352, ""MilePost"": 307.35, ""RoadName"": ""I-5""}",I-5 SB and 159th to Delta Park,"{""Description"": ""I-5 SB and 159th St in Vancouver"", ""Direction"": ""S"", ""Latitude"": 45.740536, ""Longitude"": -122.659721, ""MilePost"": 8.83, ""RoadName"": ""I-5""}",/Date(1738714800000-0800)/,334,2025-02-04 16:23:32.489436
21,22,159th St. to I-84,15.16,"{""Description"": ""I-5 and I-84JCT in Portland"", ""Direction"": ""S"", ""Latitude"": 45.54485, ""Longitude"": -122.67707, ""MilePost"": 302.17, ""RoadName"": ""I-5""}",I-5 SB and 159th to I-84JCT,"{""Description"": ""I-5 and 159th St in Vancouver"", ""Direction"": ""S"", ""Latitude"": 45.740536, ""Longitude"": -122.659721, ""MilePost"": 8.83, ""RoadName"": ""I-5""}",/Date(1738714800000-0800)/,335,2025-02-04 16:23:32.489436
31,31,I-5/SR-500 Jct. to I-205/I-84 Jct. via I-5 and I-84,15.14,"{""Description"": ""I-84 to I-205 JCT in Portland"", ""Direction"": ""E"", ""Latitude"": 45.53367, ""Longitude"": -122.56231, ""MilePost"": 5.82, ""RoadName"": ""I-84""}",I-5 SB and SR500 to I-84 to I-205 JCT,"{""Description"": ""I-5 and SR500 in Vancouver"", ""Direction"": ""S"", ""Latitude"": 45.642222, ""Longitude"": -122.661944, ""MilePost"": 2.09, ""RoadName"": ""I-5""}",/Date(1738714800000-0800)/,338,2025-02-04 16:23:32.489436
13,15,I-5/SR-500 Jct. to I-205/I-84 Jct. via SR-14 and I-205,11.98,"{""Description"": ""I-205 to I-84 JCT in Portland"", ""Direction"": ""S"", ""Latitude"": 45.55579, ""Longitude"": -122.56758, ""MilePost"": 23.27, ""RoadName"": ""I-205""}",I-5 SB and SR500 to SR14 to I-205 to I-84 JCT,"{""Description"": ""I-5 SB and SR500 in Vancouver"", ""Direction"": ""S"", ""Latitude"": 45.646387, ""Longitude"": -122.662332, ""MilePost"": 2.09, ""RoadName"": ""I-5""}",/Date(1738714800000-0800)/,339,2025-02-04 16:23:32.489436
25,20,192nd Ave to I-5/I-84 Jct. via I-205 and I-84,14.57,"{""Description"": ""I-205 and I-84 JCT in Portland"", ""Direction"": ""W"", ""Latitude"": 45.55579, ""Longitude"": -122.56758, ""MilePost"": 0.45, ""RoadName"": ""I-84""}",SR14 and 171st Ave to I-205 and I-84 JCT,"{""Description"": ""SR14 and 171st Ave in Vancouver"", ""Direction"": ""W"", ""Latitude"": 45.587222, ""Longitude"": -122.484722, ""MilePost"": 9.52, ""RoadName"": ""SR 14""}",/Date(1738714800000-0800)/,340,2025-02-04 16:23:32.489436
26,25,192nd Ave to I-5/I-84 Jct. via SR-14 and I-5,16.67,"{""Description"": ""I-5 and I-84 JCT in Portland"", ""Direction"": ""S"", ""Latitude"": 45.54485, ""Longitude"": -122.67707, ""MilePost"": 302.17, ""RoadName"": ""I-5""}",SR14 and 171st Ave to I-5 and I-84 JCT,"{""Description"": ""SR14 and 171st Ave in Vancouver"", ""Direction"": ""W"", ""Latitude"": 45.587223, ""Longitude"": -122.484723, ""MilePost"": 9.52, ""RoadName"": ""SR 14""}",/Date(1738714800000-0800)/,341,2025-02-04 16:23:32.489436
47,45,SR-502 to I-5/I-205 Jct. (Oregon) via I-205,39.79,"{""Description"": ""I-5 SB Corridor via I-205 SB to Wilsonville"", ""Direction"": ""S"", ""Latitude"": 45.624696, ""Longitude"": -122.670881, ""MilePost"": 1.96, ""RoadName"": ""I-205""}",I-5 SB Corridor via I-205 SB,"{""Description"": ""I-5 SB Corridor via I-205 SB"", ""Direction"": ""S"", ""Latitude"": 45.753766, ""Longitude"": -122.663865, ""MilePost"": 11.75, ""RoadName"": ""I-5""}",/Date(1738714800000-0800)/,342,2025-02-04 16:23:32.489436
13,15,179th St. to Airport Way via I-205,13.45,"{""Description"": ""I-205 and Airport Way in Portland"", ""Direction"": ""S"", ""Latitude"": 45.57188, ""Longitude"": -122.55094, ""MilePost"": 24.77, ""RoadName"": ""I-205""}",I-5 SB Corridor via I-205 SB to Airportway,"{""Description"": ""I-5 and 179th St in Vancouver"", ""Direction"": ""S"", ""Latitude"": 45.732778, ""Longitude"": -122.656944, ""MilePost"": 8.24, ""RoadName"": ""I-5""}",/Date(1738714800000-0800)/,343,2025-02-04 16:23:32.489436
6,8,Mill Plain to I-84,5.28,"{""Description"": ""I-205 and I-84 JCT in Portland"", ""Direction"": ""S"", ""Latitude"": 45.55579, ""Longitude"": -122.56758, ""MilePost"": 23.27, ""RoadName"": ""I-205""}",I-205 SB and Mill Plain to I-205 and I-84 JCT,"{""Description"": ""I-205 and Mill Plain in Vancouver"", ""Direction"": ""S"", ""Latitude"": 45.61651, ""Longitude"": -122.55675, ""MilePost"": 28.36, ""RoadName"": ""I-205""}",/Date(1738714800000-0800)/,344,2025-02-04 16:23:32.489436
25,21,Mill Plain to Oregon City,18.33,"{""Description"": ""Oregon City in Portland"", ""Direction"": ""S"", ""Latitude"": 45.37451, ""Longitude"": -122.58894, ""MilePost"": 10.24, ""RoadName"": ""I-205""}",I-205 SB and Mill Plain to I-5 JCT,"{""Description"": ""I-205 SB and Mill Plain in Vancouver"", ""Direction"": ""S"", ""Latitude"": 45.61651, ""Longitude"": -122.55675, ""MilePost"": 28.36, ""RoadName"": ""I-205""}",/Date(1738714800000-0800)/,345,2025-02-04 16:23:32.489436
8,10,Cascade Park to Vancouver via SR14,8.92,"{""Description"": ""SR14 and I-5 JCT in Vancouver"", ""Direction"": ""S"", ""Latitude"": 45.623361, ""Longitude"": -122.671437, ""MilePost"": 0.42, ""RoadName"": ""I-5""}",Cascade Park to Vancouver,"{""Description"": ""SR14 and Cascade Park in Vancouver"", ""Direction"": ""W"", ""Latitude"": 45.5917415, ""Longitude"": -122.50423, ""MilePost"": 8.52, ""RoadName"": ""SR 14""}",/Date(1738714800000-0800)/,347,2025-02-04 16:23:32.489436
13,17,Hazel Dell to Fremont Bridge via I-5,9.28,"{""Description"": ""I-5 and I-405 JCT in Portland"", ""Direction"": ""S"", ""Latitude"": 45.54731, ""Longitude"": -122.67889, ""MilePost"": 303.47, ""RoadName"": ""I-5""}",Hazel Dell to Fremont Bridge,"{""Description"": ""I-5 and 78th St in Vancouver"", ""Direction"": ""S"", ""Latitude"": 45.676544, ""Longitude"": -122.664559, ""MilePost"": 4.25, ""RoadName"": ""I-5""}",/Date(1738714800000-0800)/,348,2025-02-04 16:23:32.489436
22,24,Hazel Dell to I-405-US26 via I-5,13.33,"{""Description"": ""US26 in Portland"", ""Direction"": ""S"", ""Latitude"": 45.51688, ""Longitude"": -122.688, ""MilePost"": 1.77, ""RoadName"": ""I-405""}",Hazel Dell to I-405-US26,"{""Description"": ""I-5 SB and 78th St in Vancouver"", ""Direction"": ""S"", ""Latitude"": 45.676544, ""Longitude"": -122.664559, ""MilePost"": 4.25, ""RoadName"": ""I-5""}",/Date(1738714800000-0800)/,349,2025-02-04 16:23:32.489436
38,22,Mill Plain to Oregon City via I-205,19.28,"{""Description"": ""Oregon City in Portland"", ""Direction"": ""S"", ""Latitude"": 45.36662, ""Longitude"": -122.60033, ""MilePost"": 9.29, ""RoadName"": ""I-205""}",Mill Plain to Oregon City,"{""Description"": ""I-205 SB and Mill Plain in Vancouver"", ""Direction"": ""S"", ""Latitude"": 45.621409, ""Longitude"": -122.559835, ""MilePost"": 28.36, ""RoadName"": ""I-205""}",/Date(1738714800000-0800)/,350,2025-02-04 16:23:32.489436
15,8,Mill Plain Vancouver to I-84 via I-205,6.87,"{""Description"": ""I-205 and I-84 JCT in Portland"", ""Direction"": ""S"", ""Latitude"": 45.53488, ""Longitude"": -122.56457, ""MilePost"": 21.68, ""RoadName"": ""I-205""}",Mill Plain Vancouver to I-84,"{""Description"": ""I-205 and Mill Plain in Vancouver"", ""Direction"": ""S"", ""Latitude"": 45.621409, ""Longitude"": -122.559835, ""MilePost"": 28.36, ""RoadName"": ""I-205""}",/Date(1738714800000-0800)/,351,2025-02-04 16:23:32.489436
7,9,Vancouver to Cascade Park via SR14,7.55,"{""Description"": ""SR14 and Cascade Park in Vancouver"", ""Direction"": ""E"", ""Latitude"": 45.59597, ""Longitude"": -122.519657, ""MilePost"": 7.72, ""RoadName"": ""SR 14""}",Vancouver to Cascade Park,"{""Description"": ""SR14 and I-5 JCT in Vancouver"", ""Direction"": ""E"", ""Latitude"": 45.61944, ""Longitude"": -122.661586, ""MilePost"": 0.17, ""RoadName"": ""SR 14""}",/Date(1738714800000-0800)/,354,2025-02-04 16:23:32.489436
55,39,Salmon Creek WA to Tualatin OR via I-205,34.9,"{""Description"": ""I-5 SB at Tualatin"", ""Direction"": ""S"", ""Latitude"": 45.37297, ""Longitude"": -122.72952, ""MilePost"": 1.96, ""RoadName"": ""I-205""}",Salmon Creek WA to Tualatin OR I-205,"{""Description"": ""134th and 205 via I-205 SB"", ""Direction"": ""S"", ""Latitude"": 45.707495, ""Longitude"": -122.631733, ""MilePost"": 36.67, ""RoadName"": ""I-205""}",/Date(1738714800000-0800)/,358,2025-02-04 16:23:32.489436
56,44,Salmon Creek WA to Tualatin OR via I-5,28.34,"{""Description"": ""I-5 - I-205JCT in Portland"", ""Direction"": ""S"", ""Latitude"": 45.35355, ""Longitude"": -122.76467, ""MilePost"": 287.46, ""RoadName"": ""I-5""}",Salmon Creek WA to Tualatin OR I-5,"{""Description"": ""I-5 SB and 134 St in Vancouver"", ""Direction"": ""S"", ""Latitude"": 45.716985, ""Longitude"": -122.654515, ""MilePost"": 7.3, ""RoadName"": ""I-5""}",/Date(1738714800000-0800)/,359,2025-02-04 16:23:32.489436
11,15,Clark County Fairgrounds to Delta Park via I-5,10.92,"{""Description"": ""I-5 Delta Park in Portland"", ""Direction"": ""S"", ""Latitude"": 45.60328, ""Longitude"": -122.68352, ""MilePost"": 307.35, ""RoadName"": ""I-5""}",Clark County Fairgrounds to Delta Park,"{""Description"": ""I-5 SB and 179th St in Vancouver"", ""Direction"": ""S"", ""Latitude"": 45.754301, ""Longitude"": -122.663841, ""MilePost"": 9.77, ""RoadName"": ""I-5""}",/Date(1738714800000-0800)/,362,2025-02-04 16:23:32.489436
15,16,Clark County Fairgrounds to Portland International Airport Exit via I-205,14.98,"{""Description"": ""I-205 and Airport Way in Portland"", ""Direction"": ""S"", ""Latitude"": 45.57188, ""Longitude"": -122.55094, ""MilePost"": 24.77, ""RoadName"": ""I-205""}",Clark County Fairgrounds to Portland International Airport Exit,"{""Description"": ""I-5 and 179th St in Vancouver"", ""Direction"": ""S"", ""Latitude"": 45.754301, ""Longitude"": -122.663841, ""MilePost"": 9.77, ""RoadName"": ""I-5""}",/Date(1738714800000-0800)/,363,2025-02-04 16:23:32.489436
22,25,Clark County Fairgrounds to Rose Quarter via I-5,15.76,"{""Description"": ""I-5 and Rose Quarter in Portland"", ""Direction"": ""S"", ""Latitude"": 45.53625, ""Longitude"": -122.66727, ""MilePost"": 302.51, ""RoadName"": ""I-5""}",Clark County Fairgrounds to Rose Quarter,"{""Description"": ""I-5 and 179th St in Vancouver"", ""Direction"": ""S"", ""Latitude"": 45.754301, ""Longitude"": -122.663841, ""MilePost"": 9.77, ""RoadName"": ""I-5""}",/Date(1738714800000-0800)/,364,2025-02-04 16:23:32.489436
11,16,Delta Park to Clark County Fairgrounds via I-5,10.49,"{""Description"": ""I-5 and 179th St in Vancouver"", ""Direction"": ""N"", ""Latitude"": 45.754301, ""Longitude"": -122.663841, ""MilePost"": 9.76, ""RoadName"": ""I-5""}",Delta Park to Clark County Fairgrounds,"{""Description"": ""Delta Park in Portland"", ""Direction"": ""N"", ""Latitude"": 45.61146, ""Longitude"": -122.679, ""MilePost"": 307.9, ""RoadName"": ""I-5""}",/Date(1738714800000-0800)/,365,2025-02-04 16:23:32.489436
25,30,Fremont Bridge to Hazel Dell via I-5,9.41,"{""Description"": ""I-5 and 78th St Hazel Dell in Vancouver"", ""Direction"": ""N"", ""Latitude"": 45.676544, ""Longitude"": -122.664559, ""MilePost"": 4.25, ""RoadName"": ""I-5""}",Fremont Bridge to Hazel Dell,"{""Description"": ""Fremont Bridge in Portland"", ""Direction"": ""N"", ""Latitude"": 45.54731, ""Longitude"": -122.6789, ""MilePost"": 303.47, ""RoadName"": ""I-5""}",/Date(1738714800000-0800)/,366,2025-02-04 16:23:32.489436
44,39,I-405-US 26 to Hazel Dell via I-405 to I-5,12.84,"{""Description"": ""I-5 and 78th St Hazel Dell in Vancouver"", ""Direction"": ""N"", ""Latitude"": 45.676544, ""Longitude"": -122.664559, ""MilePost"": 4.25, ""RoadName"": ""I-5""}",I-405-US 26 to Hazel Dell,"{""Description"": ""I-405/US26 in Portland"", ""Direction"": ""N"", ""Latitude"": 45.51688, ""Longitude"": -122.688, ""MilePost"": 1.77, ""RoadName"": ""I-405""}",/Date(1738714800000-0800)/,367,2025-02-04 16:23:32.489436
11,15,63rd St to I-5/I-405 Jct.,8.81,"{""Description"": ""I-5 and I-405 JCT in Portland"", ""Direction"": ""S"", ""Latitude"": 45.55632, ""Longitude"": -122.67901, ""MilePost"": 303.47, ""RoadName"": ""I-5""}",I-5 SB and 63rd to I-405 JCT North,"{""Description"": ""I-5 and 63rd in Vancouver"", ""Direction"": ""S"", ""Latitude"": 45.668141, ""Longitude"": -122.666701, ""MilePost"": 3.78, ""RoadName"": ""I-5""}",/Date(1738714800000-0800)/,375,2025-02-04 16:23:32.489436
22,20,63rd to US-26 West,12.86,"{""Description"": ""US26 in Portland"", ""Direction"": ""S"", ""Latitude"": 45.51348, ""Longitude"": -122.66793, ""MilePost"": 1.77, ""RoadName"": ""I-405""}",I-5 SB and 63rd to US26,"{""Description"": ""I-5 SB and 63rd in Vancouver"", ""Direction"": ""S"", ""Latitude"": 45.668141, ""Longitude"": -122.666701, ""MilePost"": 3.78, ""RoadName"": ""I-5""}",/Date(1738714800000-0800)/,376,2025-02-04 16:23:32.489436
10,12,I-5 and Fourth Plain to SR 502,10.26,"{""Description"": ""I-5 and SR 502"", ""Direction"": ""N"", ""Latitude"": 45.78126569, ""Longitude"": -122.672017, ""MilePost"": 11.67, ""RoadName"": ""I-5""}",I-5 and Fourth Plain to SR 502,"{""Description"": ""I-5 and Fourth Plain"", ""Direction"": ""N"", ""Latitude"": 45.63633996, ""Longitude"": -122.662113, ""MilePost"": 1.41, ""RoadName"": ""I-5""}",/Date(1738714800000-0800)/,377,2025-02-04 16:23:32.489436
29,24,I-205 SB and 18th St to SR14 to I-5 to I-84 JCT,15.68,"{""Description"": ""I-5 and I-84 JCT in Portland"", ""Direction"": ""S"", ""Latitude"": 45.54485, ""Longitude"": -122.67707, ""MilePost"": 302.17, ""RoadName"": ""I-5""}",I-205 SB and 18th St to SR14 to I-5 to I-84 JCT,"{""Description"": ""I-205 SB and 18th St to SR14 to I-5 in Vancouver"", ""Direction"": ""S"", ""Latitude"": 45.628406, ""Longitude"": -122.559927, ""MilePost"": 29.84, ""RoadName"": ""I-205""}",/Date(1738714800000-0800)/,378,2025-02-04 16:23:32.489436
19,20,I-205 SB and 18th St to I-84 to I-5 JCT,14.63,"{""Description"": ""I-84 to I-5 JCT"", ""Direction"": ""W"", ""Latitude"": 45.52976, ""Longitude"": -122.64923, ""MilePost"": 0.45, ""RoadName"": ""I-84""}",I-205 SB and 18th St to I-84 to I-5 JCT,"{""Description"": ""I-205 SB and 18th St in Vancouver"", ""Direction"": ""S"", ""Latitude"": 45.640957, ""Longitude"": -122.563394, ""MilePost"": 29.84, ""RoadName"": ""I-205""}",/Date(1738714800000-0800)/,379,2025-02-04 16:23:32.489436
18,15,Federal Way (320th) to Tacoma Dome,8.77,"{""Description"": ""I-5 @ Tacoma Dome MP 134"", ""Direction"": ""S"", ""Latitude"": 47.234857, ""Longitude"": -122.426813, ""MilePost"": 134.87, ""RoadName"": ""005""}",Federal Way-Tacoma,"{""Description"": ""I-5 @ Federal Way VMS MP 145.22"", ""Direction"": ""S"", ""Latitude"": 47.315446, ""Longitude"": -122.296702, ""MilePost"": 143.64, ""RoadName"": ""005""}",/Date(1738714800000-0800)/,382,2025-02-04 16:23:32.489436
29,24,SR14 and Cascade Pk to I-5 and I-84 JCT,15.05,"{""Description"": ""I-5 and I-84 JCT in Portland"", ""Direction"": ""S"", ""Latitude"": 45.53295, ""Longitude"": -122.66641, ""MilePost"": 302.17, ""RoadName"": ""I-5""}",019 SR14 and Cascade Pk to I-5 and I-84 JCT,"{""Description"": ""SR14 and Cascade Park in Vancouver"", ""Direction"": ""W"", ""Latitude"": 45.596111, ""Longitude"": -122.519722, ""MilePost"": 7.9, ""RoadName"": ""SR 14""}",/Date(1738714800000-0800)/,384,2025-02-04 16:23:32.489436
21,19,SR14 and Cascade Pk to I-205 to I-5 and I-84 JCT,12.95,"{""Description"": ""I-5 and I-84 JCT in Portland"", ""Direction"": ""W"", ""Latitude"": 45.5256, ""Longitude"": -122.66046, ""MilePost"": 0.45, ""RoadName"": ""I-84""}",020 SR14 and Cascade Pk to I-205 to I-5 and I-84 JCT,"{""Description"": ""SR14 and Cascade Park in Vancouver"", ""Direction"": ""W"", ""Latitude"": 45.596111, ""Longitude"": -122.519722, ""MilePost"": 7.9, ""RoadName"": ""SR 14""}",/Date(1738714800000-0800)/,385,2025-02-04 16:23:32.489436
11,11,EB SR 16 Olympic Dr WB To EB SR 16 Sprague EB On Ramp,10.58,"{""Description"": ""SR 16 @ Sprague EB On Ramp in Tacoma"", ""Direction"": ""E"", ""Latitude"": 47.23519072, ""Longitude"": -122.467893, ""MilePost"": 0.49, ""RoadName"": ""SR 16""}","EB SR 16, Olympic Dr To I-5 Jct","{""Description"": ""SR 16 @ Olympic Dr WB in Gig Harbor"", ""Direction"": ""E"", ""Latitude"": 47.30933, ""Longitude"": -122.57979, ""MilePost"": 11.07, ""RoadName"": ""SR 16""}",/Date(1738714800000-0800)/,386,2025-02-04 16:23:32.489436
3,3,EB SR 16 Olympic Dr WB To TNB-West,2.66,"{""Description"": ""SR 16 @ TNB-West in Gig Harbor"", ""Direction"": ""E"", ""Latitude"": 47.27566, ""Longitude"": -122.56045, ""MilePost"": 8.41, ""RoadName"": ""SR 16""}","EB SR 16, Olympic Dr To TNB-West","{""Description"": ""SR 16 @ Olympic Dr WB in Gig Harbor"", ""Direction"": ""E"", ""Latitude"": 47.30933, ""Longitude"": -122.57979, ""MilePost"": 11.07, ""RoadName"": ""SR 16""}",/Date(1738714800000-0800)/,387,2025-02-04 16:23:32.489436
5,4,WB SR 16 Union Ave WB To TNB,4.05,"{""Description"": ""SR 16 @ Wollochet Dr in Gig Harbor"", ""Direction"": ""W"", ""Latitude"": 47.19176, ""Longitude"": -122.35304, ""MilePost"": 4.9, ""RoadName"": ""SR 16""}","WB SR 16, Union Ave To Gig Harbor","{""Description"": ""SR 16 @ Union Ave WB in Tacoma"", ""Direction"": ""W"", ""Latitude"": 47.140705, ""Longitude"": -122.290381, ""MilePost"": 0.85, ""RoadName"": ""SR 16""}",/Date(1738714800000-0800)/,404,2025-02-04 16:23:32.489436
33,26,Camas to Rose Quarter via I-205 and I-84,18.83,"{""Description"": ""I-5 and I-84 JCT in Portland"", ""Direction"": ""W"", ""Latitude"": 45.5256, ""Longitude"": -122.66046, ""MilePost"": 0.45, ""RoadName"": ""I-84""}",Camas to Rose Quarter via I-205 and I-84,"{""Description"": ""SR14 and Union St in Camas"", ""Direction"": ""W"", ""Latitude"": 45.5803, ""Longitude"": -122.385324, ""MilePost"": 14.65, ""RoadName"": ""SR 14""}",/Date(1738714800000-0800)/,413,2025-02-04 16:23:32.489436
32,32,Camas to Rose Quarter via I-5,21.8,"{""Description"": ""Rose Quarter Exit I-5 in Portland"", ""Direction"": ""S"", ""Latitude"": 45.53295, ""Longitude"": -122.66641, ""MilePost"": 302.17, ""RoadName"": ""I-5""}",Camas to Rose Quarter via I-5,"{""Description"": ""SR14 and Union St in Camas"", ""Direction"": ""W"", ""Latitude"": 45.5803, ""Longitude"": -122.385324, ""MilePost"": 14.65, ""RoadName"": ""SR 14""}",/Date(1738714800000-0800)/,414,2025-02-04 16:23:32.489436
16,9,I-84 to Mill Plain via I-205,7.17,"{""Description"": ""Mill Plain in Vancouver"", ""Direction"": ""N"", ""Latitude"": 45.621409, ""Longitude"": -122.559835, ""MilePost"": 28.36, ""RoadName"": ""I-205""}",I-84 to Mill Plain via I-205,"{""Description"": ""I-84 in Portland"", ""Direction"": ""N"", ""Latitude"": 45.53488, ""Longitude"": -122.565, ""MilePost"": 21.68, ""RoadName"": ""I-205""}",/Date(1738714800000-0800)/,415,2025-02-04 16:23:32.489436
